operation_uid,api_name,method,path,operation_id,summary,description,parameters_count,has_request_body,response_codes,source_file
sendgrid_GET_api_keys_api_key_id,sendgrid,GET,/api_keys/{api_key_id},GET_api_keys-api_key_id,Retrieve an existing API Key,"**This endpoint allows you to retrieve a single API key using an `api_key_id`.**

The endpoint will return a key's name, ID, and scopes. If the API Key ID does not, exist a `404` status will be returned.

See the [API Key Permissions List](https://sendgrid.api-docs.io/v3.0/how-to-use-the-sendgrid-v3-api/api-authorization) for all available scopes. An API key's scopes can be updated after creation using the ""Update API keys"" endpoint.",1,False,200|400|401|403|404|500,datasets\openapi\sendgrid\openapi.json
sendgrid_PATCH_api_keys_api_key_id,sendgrid,PATCH,/api_keys/{api_key_id},PATCH_api_keys-api_key_id,Update API key name,"**This endpoint allows you to update the name of an existing API Key.**

You must pass this endpoint a JSON request body with a `name` property, which will be used to rename the key associated with the `api_key_id` passed in the URL.",1,True,200|400|401|403|404|500,datasets\openapi\sendgrid\openapi.json
sendgrid_PUT_api_keys_api_key_id,sendgrid,PUT,/api_keys/{api_key_id},PUT_api_keys-api_key_id,Update API key name and scopes,"**This endpoint allows you to update the name and scopes of a given API key.**

You must pass this endpoint a JSON request body with a `name` field and a `scopes` array containing at least one scope. The `name` and `scopes` fields will be used to update the key associated with the `api_key_id` in the request URL.

If you need to update a key's scopes only, pass the `name` field with the key's existing name; the `name` will not be modified. If you need to update a key's name only, use the ""Update API key name"" endpoint.

See the [API Key Permissions List](https://sendgrid.api-docs.io/v3.0/how-to-use-the-sendgrid-v3-api/api-authorization) for all available scopes.",1,True,200|400|401|403|404|500,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_asm_groups,sendgrid,GET,/asm/groups,GET_asm-groups,Retrieve all suppression groups associated with the user.,"**This endpoint allows you to retrieve a list of all suppression groups created by this user.**

This endpoint can also return information for multiple group IDs that you include in your request. To add a group ID to your request, simply append `?id=123456&id=123456`, with the appropriate group IDs.",2,False,200,datasets\openapi\sendgrid\openapi.json
sendgrid_POST_asm_groups,sendgrid,POST,/asm/groups,POST_asm-groups,Create a new suppression group,"**This endpoint allows you to create a new suppression group.**

To add an email address to the suppression group, [create a Suppression](https://sendgrid.api-docs.io/v3.0/suppressions-suppressions/add-suppressions-to-a-suppression-group).",1,True,201,datasets\openapi\sendgrid\openapi.json
sendgrid_DELETE_asm_groups_group_id,sendgrid,DELETE,/asm/groups/{group_id},DELETE_asm-groups-group_id,Delete a Suppression Group,"**This endpoint allows you to delete a suppression group.**

If a recipient uses the ""one-click unsubscribe"" option on an email associated with a deleted group, that recipient will be added to the global suppression list.

Deleting a suppression group will remove the suppression, meaning email will once again be sent to the previously suppressed addresses. This should be avoided unless a recipient indicates they wish to receive email from you again. You can use our [bypass filters](https://sendgrid.com/docs/ui/sending-email/index-suppressions/#bypass-suppressions) to deliver messages to otherwise suppressed addresses when exceptions are required.",1,False,204,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_asm_groups_group_id,sendgrid,GET,/asm/groups/{group_id},GET_asm-groups-group_id,Get information on a single suppression group.,**This endpoint allows you to retrieve a single suppression group.**,1,False,200,datasets\openapi\sendgrid\openapi.json
sendgrid_PATCH_asm_groups_group_id,sendgrid,PATCH,/asm/groups/{group_id},PATCH_asm-groups-group_id,Update a suppression group.,**This endpoint allows you to update or change a suppression group.**,1,True,201,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_asm_groups_group_id_suppressions,sendgrid,GET,/asm/groups/{group_id}/suppressions,GET_asm-groups-group_id-suppressions,Retrieve all suppressions for a suppression group,**This endpoint allows you to retrieve all suppressed email addresses belonging to the given group.**,1,False,200,datasets\openapi\sendgrid\openapi.json
sendgrid_POST_asm_groups_group_id_suppressions,sendgrid,POST,/asm/groups/{group_id}/suppressions,POST_asm-groups-group_id-suppressions,Add suppressions to a suppression group,"**This endpoint allows you to add email addresses to an unsubscribe group.**

If you attempt to add suppressions to a group that has been deleted or does not exist, the suppressions will be added to the global suppressions list.",1,True,201,datasets\openapi\sendgrid\openapi.json
sendgrid_POST_asm_groups_group_id_suppressions_search,sendgrid,POST,/asm/groups/{group_id}/suppressions/search,POST_asm-groups-group_id-suppressions-search,Search for suppressions within a group,"**This endpoint allows you to search a suppression group for multiple suppressions.**

When given a list of email addresses and a group ID, this endpoint will only return the email addresses that have been unsubscribed from the given group.",1,True,200,datasets\openapi\sendgrid\openapi.json
sendgrid_DELETE_asm_groups_group_id_suppressions_email,sendgrid,DELETE,/asm/groups/{group_id}/suppressions/{email},DELETE_asm-groups-group_id-suppressions-email,Delete a suppression from a suppression group,"**This endpoint allows you to remove a suppressed email address from the given suppression group.**

Removing an address will remove the suppression, meaning email will once again be sent to the previously suppressed addresses. This should be avoided unless a recipient indicates they wish to receive email from you again. You can use our [bypass filters](https://sendgrid.com/docs/ui/sending-email/index-suppressions/#bypass-suppressions) to deliver messages to otherwise suppressed addresses when exceptions are required.",1,False,204,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_asm_suppressions,sendgrid,GET,/asm/suppressions,GET_asm-suppressions,Retrieve all suppressions,**This endpoint allows you to retrieve a list of all suppressions.**,1,False,200,datasets\openapi\sendgrid\openapi.json
sendgrid_POST_asm_suppressions_global,sendgrid,POST,/asm/suppressions/global,POST_asm-suppressions-global,Add recipient addresses to the global suppression group.,**This endpoint allows you to add one or more email addresses to the global suppressions group.**,1,True,201,datasets\openapi\sendgrid\openapi.json
sendgrid_DELETE_asm_suppressions_global_email,sendgrid,DELETE,/asm/suppressions/global/{email},DELETE_asm-suppressions-global-email,Delete a Global Suppression,"**This endpoint allows you to remove an email address from the global suppressions group.**

Deleting a suppression group will remove the suppression, meaning email will once again be sent to the previously suppressed addresses. This should be avoided unless a recipient indicates they wish to receive email from you again. You can use our [bypass filters](https://sendgrid.com/docs/ui/sending-email/index-suppressions/#bypass-suppressions) to deliver messages to otherwise suppressed addresses when exceptions are required.",1,False,204,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_asm_suppressions_global_email,sendgrid,GET,/asm/suppressions/global/{email},GET_asm-suppressions-global-email,Retrieve a Global Suppression,"**This endpoint allows you to retrieve a global suppression. You can also use this endpoint to confirm if an email address is already globally suppresed.**

If the email address you include in the URL path parameter `{email}` is already globally suppressed, the response will include that email address. If the address you enter for `{email}` is not globally suppressed, an empty JSON object `{}` will be returned.",1,False,200,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_asm_suppressions_email,sendgrid,GET,/asm/suppressions/{email},GET_asm-suppressions-email,Retrieve all suppression groups for an email address,**This endpoint returns a list of all groups from which the given email address has been unsubscribed.**,1,False,200,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_browsers_stats,sendgrid,GET,/browsers/stats,GET_browsers-stats,Retrieve email statistics by browser.,"**This endpoint allows you to retrieve your email statistics segmented by browser type.**

**We only store up to 7 days of email activity in our database.** By default, 500 items will be returned per request via the Advanced Stats API endpoints.

Advanced Stats provide a more in-depth view of your email statistics and the actions taken by your recipients. You can segment these statistics by geographic location, device type, client type, browser, and mailbox provider. For more information about statistics, please see our [Statistics Overview](https://sendgrid.com/docs/ui/analytics-and-reporting/stats-overview/).",7,False,200,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_campaigns,sendgrid,GET,/campaigns,GET_campaigns,Retrieve all Campaigns,"**This endpoint allows you to retrieve a list of all of your campaigns.**

Returns campaigns in reverse order they were created (newest first).

Returns an empty array if no campaigns exist.",3,False,200,datasets\openapi\sendgrid\openapi.json
sendgrid_POST_campaigns,sendgrid,POST,/campaigns,POST_campaigns,Create a Campaign,"**This endpoint allows you to create a campaign.**

In order to send or schedule the campaign, you will be required to provide a subject, sender ID, content (we suggest both html and plain text), and at least one list or segment ID. This information is not required when you create a campaign.",1,True,201|400|401,datasets\openapi\sendgrid\openapi.json
sendgrid_DELETE_campaigns_campaign_id,sendgrid,DELETE,/campaigns/{campaign_id},DELETE_campaigns-campaign_id,Delete a Campaign,**This endpoint allows you to delete a specific campaign.**,1,False,204|401|404,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_campaigns_campaign_id,sendgrid,GET,/campaigns/{campaign_id},GET_campaigns-campaign_id,Retrieve a single campaign,**This endpoint allows you to retrieve a specific campaign.**,1,False,200|401|404,datasets\openapi\sendgrid\openapi.json
sendgrid_PATCH_campaigns_campaign_id,sendgrid,PATCH,/campaigns/{campaign_id},PATCH_campaigns-campaign_id,Update a Campaign,"**This endpoint allows you to update a specific campaign.**

This is especially useful if you only set up the campaign using POST /campaigns, but didn't set many of the parameters.",1,True,200|400|401|403|404,datasets\openapi\sendgrid\openapi.json
sendgrid_DELETE_campaigns_campaign_id_schedules,sendgrid,DELETE,/campaigns/{campaign_id}/schedules,DELETE_campaigns-campaign_id-schedules,Unschedule a Scheduled Campaign,"**This endpoint allows you to unschedule a campaign that has already been scheduled to be sent.**

A successful unschedule will return a 204.
If the specified campaign is in the process of being sent, the only option is to cancel (a different method).",1,False,204|403|404,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_campaigns_campaign_id_schedules,sendgrid,GET,/campaigns/{campaign_id}/schedules,GET_campaigns-campaign_id-schedules,View Scheduled Time of a Campaign,**This endpoint allows you to retrieve the date and time that a campaign has been scheduled to be sent.**,1,False,200|404,datasets\openapi\sendgrid\openapi.json
